tournament_name,start_date,end_date,center_name,center_location,pattern_name,pattern_length,pattern_volume,pattern_ratio,position,name,hometown,match_play_record,average,points,earnings,squad,score,+/-_200
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,3,Kris Koeltzow,"Wheat  Ridge, Colo.",'1-1-0',216.81,"1,150.00",9000,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,4,Jakob Butturff,"Tempe, Ariz.",'1-1-0',219.1,950,7000,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,5,Andrew Anderson,"Holly, Mich.",'0-1-0',221.71,850,5000,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,6,Kris Prather,"Plainfield, Ill.",'5-3-0',232.89,775,3000,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,7,Martin Larsen,Sweden,'3-3-0',224.13,745,3000,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,8,Stu Williams,"Pflugerville, Texas",'3-4-0',224.59,715,3000,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,9,William Svensson,Sweden,'2-3-0',237.07,685,1500,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,10,Tommy Jones,"Simpsonville, S.C.",'2-3-0',232.47,655,1500,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,11,AJ Johnson,"Oswego, Ill.",'1-3-0',223.07,625,1500,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,12,EJ Tackett,"Bluffton, Ind.",'1-3-0',222.79,595,1500,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,13,Packy Hanrahan,"Wichita, Kan.",'1-3-0',228.36,565,1500,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,14,Jesper Svensson,Sweden,'0-3-0',225.69,535,1500,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,15,Sean Rash,"Montgomery, Ill.",'0-3-0',219.69,505,1500,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,16,Ronnie Russell,"Noblesville, Ind.",'0-3-0',226.31,475,1500,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,17,Norm Duke,"Clermont, Fla.",'0-0-0',226.9,445,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,18,Wes Malott,"Fort Wayne, Ind.",'--',226,425,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,19,Nick Pate,"Inver Grove Heights, Minn.",'--',224.6,405,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,20,Arturo Quintero,Mexico,'--',224.5,385,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,21,Michael Davidson,"Versailles, Ohio",'--',224.4,365,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,22,Darren Tang,Las Vegas,'--',223.7,345,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,23,Jason Sterner,"Rochester, N.Y.",'--',223.6,325,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,24,Santtu Tahvanainen,Finland,'--',223.4,305,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,25,Kyle Troup,"Taylorsville, N.C.",'--',223.1,285,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,26,Pontus Andersson,Sweden,'--',222.7,275,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,27,Ildemaro Ruiz,Venezuela,'--',222.2,265,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,28,Ryan Ciminelli,"Monroe, N.C.",'--',221.9,255,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,29,Parker Bohn III,"Jackson, N.J.",'--',221.8,245,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,30,Anthony Lavery-Spahr,"Pasadena, Texas",'--',221.6,235,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,31,Tobias Boerding,Germany,'--',221.2,225,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,32,Mitch Hupé,"Winnipeg, MB",'--',221,215,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,33,Zach Wilkins,Canada,'--',220.6,205,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,34,DJ Archer,"Louisville, Ky.",'--',220.2,200,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,35,François Lavoie,Canada,'--',220.1,195,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,36,Tom Smallwood,"Saginaw, Mich.",'--',218.9,190,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,37,Kim Bolleby,Sweden,'--',218.4,182,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,38,John Furey,"Howell, N.J.",'--',218.4,182,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,39,Trevor Roberts,"Crystal River, Fla.",'--',218,172,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,40,Rasmus Edvall,Sweden,'--',218,172,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,41,Chris Via,"Springfield, Ohio",'--',217.8,165,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,42,Matt Sanders,"Evansville, Ind.",'--',217.7,160,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,43,Brandon Runk,"Milton, Pa.",'--',216.9,155,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,44,Thomas Larsen,Denmark,'--',216.8,150,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,45,Bryan Hahlen,"Greenwood, S.C.",'--',216.7,145,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,46,Richie Teece,"Aldershot, Hampshire",'--',216.4,140,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,47,Bill O'Neill,"Langhorne, Pa.",'--',216.3,135,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,48,Osku Palermaa,Finland,'--',215.7,130,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,49,Michael Martell,"Brooklyn, N.Y.",'--',215.5,125,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,50,Matt Russo,"Ballwin, Missouri",'--',215.4,120,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,51,Darren Andretta,"Wantagh, N.Y.",'--',215.3,115,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,52,Marshall Kent,"Yakima, Wash.",'--',214.8,105,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,53,Jason Belmonte,Australia,'--',214.8,105,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,54,Dick Allen,"Chapin, S.C.",'--',214.8,105,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,55,Anthony Neuer,"Lewisburg, Pa.",'--',214.3,95,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,56,Kevin McCune,"Munster, Ind.",'--',213.8,90,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,57,Dom Barrett,"Great Bentley, England",'--',213.2,85,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,58,Ryan Shafer,"Horseheads, N.Y.",'--',212.6,80,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,59,Zeke Bayt,"Westerville, Ohio",'--',212.2,75,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,60,AJ Chapman,"Manchester, Iowa",'--',212.1,68,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,61,Nathan Bohr,"Austin, Texas",'--',212.1,68,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,62,Graham Fach,"Urbana, Ohio",'--',211.6,60,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,63,Zach Weidman,"Indianapolis, Ind.",'--',211.5,52,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,64,Karl Wahlgren,Helsingborg,'--',211.5,52,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,65,Michael Tang,"Blacklick, Ohio",'--',211.3,45,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,66,Tim Foy Jr.,"Seaford, Del.",'--',210.8,45,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,67,Shawn Maldonado,Houston,'--',210.8,45,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,68,Anthony Simonsen,Las Vegas,'--',210,45,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,69,Sam Cooley,Australia,'--',210,45,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,70,Carlos Granados,Venezuela,'--',209.5,45,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,71,Andres Gomez,"Davie, Fla.",'--',209,45,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,72,Zulmazran Zulkifli,Malaysia,'--',208.7,45,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,73,JR Raymond,"Clinton Twp., Mich.",'--',208.3,45,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,74,Brad Miller,"Lees Summit, Mo.",'--',208.1,45,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,75,Anthony Pepe,"Long Island City, N.Y.",'--',207.5,45,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,76,Tom Hess,"Granger, Iowa",'--',207.3,45,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,77,Carsten Hansen,Denmark,'--',207.3,45,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,78,Brent Boho,"Colgate, Wis.",'--',207.2,45,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,79,Sean Lavery-Spahr,"Pasadena, Texas",'--',207.1,45,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,80,Tom Daugherty,"Riverview, Fla.",'--',207,45,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,81,Chris Sloan,Ireland,'--',207,45,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,82,Matt Ogle,"Louisville, Ky.",'--',206.2,45,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,83,Johnathan Norman,"Houston, Texas",'--',206.2,45,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,84,Pascal Winternheimer,Germany,'--',203.2,45,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,85,Frank Snodgrass,"Adrian, MI",'--',202.5,45,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,86,Keven Williams,"Roseville, CA",'--',202.3,45,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,87,Chris Barnes,"Denton, Texas",'--',202.1,45,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,88,Brandon Novak,"Chillicothe, Ohio",'--',201.5,45,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,89,Nate Garcia,"Port St. Lucie, Fla.",'--',201.4,45,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,90,BJ Moore,"Greensburg, Pa.",'--',200,45,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,91,Jake Peters,"Henderson, Nev.",'--',199,45,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,92,Jace Meyer,"Monticello, Iowa",'--',198.9,45,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,93,Merwin Tan,Philippines,'--',194.9,45,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,94,Connor Pickford,"Charlotte, N.C.",'--',193.8,45,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,95,"David ""Boog"" Krol","Nixa, Mo.",'--',191.8,45,0,,,
PBA Cheetah Championship,2022-03-06T12:00:00Z,2022-03-14T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Cheetah,35,,,96,Bryan Bourget,"Woonsocket, R.I.",'--',186.5,45,0,,,
PBA Shark Championship,2022-03-06T12:00:00Z,2022-03-16T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Shark,44,,,1,Keven Williams,"Roseville, CA",'1-0-0',227.37,"2,500.00",20000,,,
PBA Shark Championship,2022-03-06T12:00:00Z,2022-03-16T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Shark,44,,,2,AJ Chapman,"Manchester, Iowa",'1-1-0',234.55,"1,500.00",11000,,,
PBA Shark Championship,2022-03-06T12:00:00Z,2022-03-16T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Shark,44,,,3,Jason Belmonte,Australia,'2-1-0',231.05,"1,150.00",9000,,,
PBA Shark Championship,2022-03-06T12:00:00Z,2022-03-16T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Shark,44,,,4,Jason Sterner,"Rochester, N.Y.",'0-1-0',236.26,950,7000,,,
PBA Shark Championship,2022-03-06T12:00:00Z,2022-03-16T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Shark,44,,,5,Anthony Simonsen,Las Vegas,'0-1-0',232.62,850,5000,,,
PBA Shark Championship,2022-03-06T12:00:00Z,2022-03-16T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Shark,44,,,6,Packy Hanrahan,"Wichita, Kan.",'5-5-0',229.1,775,3000,,,
PBA Shark Championship,2022-03-06T12:00:00Z,2022-03-16T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Shark,44,,,7,Tom Daugherty,"Riverview, Fla.",'5-5-0',229.65,745,3000,,,
PBA Shark Championship,2022-03-06T12:00:00Z,2022-03-16T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Shark,44,,,8,Dom Barrett,"Great Bentley, England",'3-3-0',220.88,715,3000,,,
PBA Shark Championship,2022-03-06T12:00:00Z,2022-03-16T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Shark,44,,,9,Pontus Andersson,Sweden,'2-3-0',234.8,685,1500,,,
PBA Shark Championship,2022-03-06T12:00:00Z,2022-03-16T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Shark,44,,,10,Cristian Azcona,Puerto Rico,'2-3-0',222.47,655,1500,,,
PBA Shark Championship,2022-03-06T12:00:00Z,2022-03-16T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Shark,44,,,11,Jakob Butturff,"Tempe, Ariz.",'2-3-0',222.67,625,1500,,,
PBA Shark Championship,2022-03-06T12:00:00Z,2022-03-16T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Shark,44,,,12,BJ Moore,"Greensburg, Pa.",'2-3-0',224,595,1500,,,
PBA Shark Championship,2022-03-06T12:00:00Z,2022-03-16T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Shark,44,,,13,Jake Peters,"Henderson, Nev.",'2-3-0',224.2,565,1500,,,
